contig_1130_2	Ham1p_like	PF01725.16	1.9e-61	209.1
contig_424_203	Ham1p_like	PF01725.16	2e-61	209.1
contig_761_96	Ham1p_like	PF01725.16	2e-61	209.1
contig_423_176	Ham1p_like	PF01725.16	1.4e-59	203.1
contig_742_110	Ham1p_like	PF01725.16	1e-58	200.2
contig_2116_16	Ham1p_like	PF01725.16	1.1e-58	200.2
contig_2005_9	Ham1p_like	PF01725.16	8.8e-57	193.9
contig_1008_2	Ham1p_like	PF01725.16	1e-56	193.8
contig_1225_44	Ham1p_like	PF01725.16	5.5e-56	191.4
contig_1872_19	Ham1p_like	PF01725.16	8.2e-54	184.3
contig_2249_83	Ham1p_like	PF01725.16	4.1e-52	178.7
contig_557_166	Ham1p_like	PF01725.16	1.1e-50	174.1
contig_1412_29	Ham1p_like	PF01725.16	2.1e-50	173.2
contig_2596_136	Ham1p_like	PF01725.16	1.3e-49	170.5
contig_1181_108	Ham1p_like	PF01725.16	3e-49	169.4
contig_993_149	Ham1p_like	PF01725.16	3e-49	169.4
contig_1708_204	Ham1p_like	PF01725.16	4.9e-48	165.4
contig_790_195	Ham1p_like	PF01725.16	8.2e-27	96.2
contig_790_194	Ham1p_like	PF01725.16	7.6e-18	67.0
contig_789_23	Ham1p_like	PF01725.16	2.7e-08	35.9
contig_866_749	HMG-CoA_red	PF00368.18	1e-131	441.3
contig_1397_394	HMG-CoA_red	PF00368.18	7.6e-131	438.4
contig_1261_47	HMG-CoA_red	PF00368.18	2.7e-112	377.3
contig_839_806	HMG-CoA_red	PF00368.18	9.9e-84	283.4
contig_839_805	HMG-CoA_red	PF00368.18	2.1e-21	78.3
contig_3418_4	NDK	PF00334.19	1.4e-60	205.1
contig_839_684	NDK	PF00334.19	3.9e-58	197.2
contig_3473_18	NDK	PF00334.19	1e-57	195.8
contig_1218_18	NDK	PF00334.19	3e-57	194.3
contig_939_10	NDK	PF00334.19	4.6e-57	193.7
contig_94_51	NDK	PF00334.19	4.8e-57	193.6
contig_540_18	NDK	PF00334.19	8.6e-57	192.8
contig_585_16	NDK	PF00334.19	7.1e-55	186.6
contig_3508_16	NDK	PF00334.19	6.8e-54	183.4
contig_1289_26	NDK	PF00334.19	4.3e-52	177.6
contig_2678_9	NDK	PF00334.19	2e-51	175.4
contig_3008_58	NDK	PF00334.19	2.8e-51	175.0
contig_1264_455	NDK	PF00334.19	4.9e-51	174.2
contig_1397_51	NDK	PF00334.19	2e-48	165.7
contig_2779_32	NDK	PF00334.19	8.3e-46	157.2
contig_1_103	NDK	PF00334.19	2.6e-45	155.6
contig_2005_47	NDK	PF00334.19	3.3e-44	152.1
contig_866_618	NDK	PF00334.19	1.1e-39	137.4
contig_866_617	NDK	PF00334.19	3.8e-07	32.1
contig_866_442	PPS_PS	PF02006.16	8.4e-74	248.8
contig_958_79	PPS_PS	PF02006.16	1.3e-73	248.1
contig_839_488	PPS_PS	PF02006.16	1.4e-67	228.5
contig_993_451	Prefoldin	PF02996.17	1.7e-29	104.0
contig_803_79	Prefoldin	PF02996.17	5e-27	96.1
contig_1708_392	Prefoldin	PF02996.17	2.9e-26	93.6
contig_2443_1	Prefoldin	PF02996.17	1.6e-21	78.4
contig_803_179	PTH2	PF01981.16	2.5e-43	149.0
contig_993_356	PTH2	PF01981.16	2.6e-42	145.7
contig_1708_471	PTH2	PF01981.16	4.2e-41	141.8
contig_1645_39	PTH2	PF01981.16	1.2e-12	50.0
contig_1397_107	PyrI	PF01948.18	1.1e-34	120.4
contig_839_164	PyrI	PF01948.18	5.9e-34	118.1
contig_866_852	PyrI	PF01948.18	6.4e-34	117.9
contig_2619_17	PyrI	PF01948.18	2.9e-29	103.0
contig_1644_377	PyrI	PF01948.18	9.1e-29	101.4
contig_1224_3	PyrI	PF01948.18	5.1e-19	70.2
contig_2999_231	PyrI	PF01948.18	2.9e-15	58.1
contig_3382_53	Ribosomal_L1	PF00687.21	5.2e-60	204.6
contig_3478_40	Ribosomal_L1	PF00687.21	3.3e-58	198.7
contig_381_260	Ribosomal_L1	PF00687.21	4.2e-58	198.4
contig_2220_98	Ribosomal_L1	PF00687.21	3.4e-56	192.1
contig_546_65	Ribosomal_L1	PF00687.21	8.1e-56	190.9
contig_635_14	Ribosomal_L1	PF00687.21	8.4e-56	190.8
contig_341_54	Ribosomal_L1	PF00687.21	1.4e-55	190.1
contig_3423_27	Ribosomal_L1	PF00687.21	1.5e-55	190.0
contig_1010_8	Ribosomal_L1	PF00687.21	1.5e-55	190.0
contig_241_596	Ribosomal_L1	PF00687.21	1.8e-55	189.7
contig_1_208	Ribosomal_L1	PF00687.21	2e-54	186.3
contig_1775_6	Ribosomal_L1	PF00687.21	2.3e-54	186.1
contig_2058_288	Ribosomal_L1	PF00687.21	6e-54	184.8
contig_633_240	Ribosomal_L1	PF00687.21	9.9e-52	177.5
contig_1285_48	Ribosomal_L1	PF00687.21	1e-49	171.0
contig_993_376	Ribosomal_L1	PF00687.21	8.2e-48	164.7
contig_803_158	Ribosomal_L1	PF00687.21	2.1e-47	163.4
contig_1708_454	Ribosomal_L1	PF00687.21	2.3e-47	163.3
contig_985_109	Ribosomal_L1	PF00687.21	2.5e-45	156.6
contig_1009_47	Ribosomal_L13	PF00572.18	8.2e-61	205.7
contig_241_550	Ribosomal_L13	PF00572.18	3.1e-60	203.8
contig_1913_6	Ribosomal_L13	PF00572.18	2.5e-59	200.9
contig_986_92	Ribosomal_L13	PF00572.18	4.5e-59	200.0
contig_381_212	Ribosomal_L13	PF00572.18	1.2e-58	198.6
contig_339_37	Ribosomal_L13	PF00572.18	2e-58	198.0
contig_3382_101	Ribosomal_L13	PF00572.18	3.6e-58	197.1
contig_1019_22	Ribosomal_L13	PF00572.18	4e-58	197.0
contig_1983_44	Ribosomal_L13	PF00572.18	8e-58	196.0
contig_341_6	Ribosomal_L13	PF00572.18	1.9e-57	194.8
contig_3394_2	Ribosomal_L13	PF00572.18	3.3e-57	194.0
contig_1264_279	Ribosomal_L13	PF00572.18	1e-56	192.4
contig_3519_35	Ribosomal_L13	PF00572.18	3.8e-55	187.4
contig_1397_43	Ribosomal_L13	PF00572.18	2e-54	185.0
contig_837_2	Ribosomal_L13	PF00572.18	1.1e-52	179.4
contig_546_19	Ribosomal_L13	PF00572.18	1.5e-52	179.0
contig_2058_730	Ribosomal_L13	PF00572.18	1.6e-51	175.6
contig_2596_139	Ribosomal_L13	PF00572.18	7.2e-50	170.3
contig_839_962	Ribosomal_L13	PF00572.18	4.4e-13	51.5
contig_866_129	Ribosomal_L13	PF00572.18	2.6e-11	45.7
contig_1708_715	Ribosomal_L13	PF00572.18	6.7e-11	44.4
contig_2058_312	Ribosomal_L14	PF00238.19	4.1e-56	190.2
contig_1152_21	Ribosomal_L14	PF00238.19	1.5e-55	188.4
contig_3382_76	Ribosomal_L14	PF00238.19	1.9e-55	188.0
contig_241_572	Ribosomal_L14	PF00238.19	3.4e-55	187.2
contig_3297_71	Ribosomal_L14	PF00238.19	3.5e-55	187.2
contig_1983_20	Ribosomal_L14	PF00238.19	8.6e-55	185.9
contig_341_28	Ribosomal_L14	PF00238.19	2e-54	184.8
contig_1_233	Ribosomal_L14	PF00238.19	4e-54	183.8
contig_3519_13	Ribosomal_L14	PF00238.19	5.6e-54	183.3
contig_1262_367	Ribosomal_L14	PF00238.19	8.4e-54	182.7
contig_381_237	Ribosomal_L14	PF00238.19	1.2e-53	182.2
contig_3396_24	Ribosomal_L14	PF00238.19	1.9e-53	181.6
contig_546_39	Ribosomal_L14	PF00238.19	2e-53	181.5
contig_1009_16	Ribosomal_L14	PF00238.19	8.1e-53	179.6
contig_1019_48	Ribosomal_L14	PF00238.19	5.7e-51	173.6
contig_986_72	Ribosomal_L14	PF00238.19	1.5e-50	172.3
contig_2220_57	Ribosomal_L14	PF00238.19	1.3e-46	159.5
contig_1645_16	Ribosomal_L14	PF00238.19	1.3e-44	153.0
contig_866_104	Ribosomal_L14	PF00238.19	1.4e-35	123.9
contig_839_992	Ribosomal_L14	PF00238.19	2.1e-35	123.4
contig_1708_689	Ribosomal_L14	PF00238.19	1.1e-34	121.0
contig_1397_261	Ribosomal_L15e	PF00827.17	2.3e-87	293.6
contig_866_202	Ribosomal_L15e	PF00827.17	8.7e-84	281.9
contig_839_874	Ribosomal_L15e	PF00827.17	7e-81	272.4
contig_1983_17	Ribosomal_L16	PF00252.18	1.3e-54	185.7
contig_3519_10	Ribosomal_L16	PF00252.18	6.3e-54	183.4
contig_241_575	Ribosomal_L16	PF00252.18	1.8e-53	181.9
contig_3382_73	Ribosomal_L16	PF00252.18	2.5e-53	181.5
contig_3396_27	Ribosomal_L16	PF00252.18	6.9e-53	180.1
contig_381_240	Ribosomal_L16	PF00252.18	1.5e-51	175.8
contig_1_230	Ribosomal_L16	PF00252.18	3e-51	174.7
contig_1645_19	Ribosomal_L16	PF00252.18	3.3e-51	174.6
contig_1262_370	Ribosomal_L16	PF00252.18	4.3e-51	174.2
contig_546_42	Ribosomal_L16	PF00252.18	4.9e-51	174.1
contig_986_69	Ribosomal_L16	PF00252.18	7.6e-50	170.2
contig_341_31	Ribosomal_L16	PF00252.18	1e-49	169.8
contig_3297_74	Ribosomal_L16	PF00252.18	1.1e-49	169.7
contig_1152_18	Ribosomal_L16	PF00252.18	4.3e-48	164.6
contig_2058_309	Ribosomal_L16	PF00252.18	4.9e-48	164.4
contig_1009_13	Ribosomal_L16	PF00252.18	1.2e-41	143.7
contig_2220_54	Ribosomal_L16	PF00252.18	3.3e-37	129.3
contig_667_92	Ribosomal_L16	PF00252.18	2.9e-35	123.0
contig_3368_40	Ribosomal_L16	PF00252.18	1.2e-33	117.8
contig_993_41	Ribosomal_L21e	PF01157.18	4.6e-31	108.5
contig_1708_114	Ribosomal_L21e	PF01157.18	2.7e-30	106.1
contig_790_41	Ribosomal_L21e	PF01157.18	6.2e-29	101.7
contig_1086_2	Ribosomal_L22	PF00237.19	3.1e-36	125.6
contig_241_577	Ribosomal_L22	PF00237.19	4.1e-36	125.2
contig_1645_21	Ribosomal_L22	PF00237.19	7.1e-34	118.0
contig_3519_8	Ribosomal_L22	PF00237.19	1.9e-33	116.6
contig_1009_11	Ribosomal_L22	PF00237.19	1.6e-32	113.7
contig_2220_52	Ribosomal_L22	PF00237.19	2.1e-32	113.3
contig_3396_29	Ribosomal_L22	PF00237.19	2.2e-32	113.2
contig_1_228	Ribosomal_L22	PF00237.19	2.1e-31	110.1
contig_1708_683	Ribosomal_L22	PF00237.19	2.2e-31	110.0
contig_3382_71	Ribosomal_L22	PF00237.19	4.8e-31	108.9
contig_866_98	Ribosomal_L22	PF00237.19	5e-31	108.9
contig_1152_16	Ribosomal_L22	PF00237.19	7.3e-31	108.3
contig_381_242	Ribosomal_L22	PF00237.19	4.6e-30	105.8
contig_2058_307	Ribosomal_L22	PF00237.19	1.3e-29	104.3
contig_3297_76	Ribosomal_L22	PF00237.19	1.6e-29	104.0
contig_546_44	Ribosomal_L22	PF00237.19	2.4e-29	103.4
contig_1262_372	Ribosomal_L22	PF00237.19	2.4e-26	93.8
contig_986_67	Ribosomal_L22	PF00237.19	7.9e-26	92.2
contig_839_998	Ribosomal_L22	PF00237.19	5.5e-21	76.6
contig_341_33	Ribosomal_L22	PF00237.19	1.6e-09	39.8
contig_839_999	Ribosomal_L22	PF00237.19	9.8e-07	30.8
contig_241_580	Ribosomal_L23	PF00276.20	3.3e-37	128.6
contig_3135_3	Ribosomal_L23	PF00276.20	3.5e-36	125.3
contig_1645_24	Ribosomal_L23	PF00276.20	6.8e-36	124.4
contig_1_225	Ribosomal_L23	PF00276.20	1.5e-35	123.3
contig_1983_13	Ribosomal_L23	PF00276.20	4.6e-35	121.7
contig_3297_79	Ribosomal_L23	PF00276.20	7.6e-35	121.0
contig_1009_8	Ribosomal_L23	PF00276.20	9e-35	120.8
contig_3396_32	Ribosomal_L23	PF00276.20	1e-33	117.4
contig_3519_5	Ribosomal_L23	PF00276.20	1e-33	117.4
contig_546_47	Ribosomal_L23	PF00276.20	1.1e-33	117.3
contig_3382_68	Ribosomal_L23	PF00276.20	1.4e-33	117.0
contig_381_245	Ribosomal_L23	PF00276.20	1.4e-33	117.0
contig_341_36	Ribosomal_L23	PF00276.20	6.5e-33	114.8
contig_2058_304	Ribosomal_L23	PF00276.20	2.2e-32	113.1
contig_2305_6	Ribosomal_L23	PF00276.20	3.9e-32	112.3
contig_1086_5	Ribosomal_L23	PF00276.20	2.2e-31	109.9
contig_1152_13	Ribosomal_L23	PF00276.20	2.1e-30	106.8
contig_1262_375	Ribosomal_L23	PF00276.20	2.6e-30	106.5
contig_2220_49	Ribosomal_L23	PF00276.20	3.3e-30	106.2
contig_2729_3	Ribosomal_L23	PF00276.20	6.7e-30	105.2
contig_3448_5	Ribosomal_L23	PF00276.20	2.3e-29	103.5
contig_986_64	Ribosomal_L23	PF00276.20	3.4e-29	102.9
contig_866_95	Ribosomal_L23	PF00276.20	2.4e-18	68.1
contig_1708_680	Ribosomal_L23	PF00276.20	6.6e-16	60.3
contig_839_1002	Ribosomal_L23	PF00276.20	1.5e-15	59.2
contig_866_105	Ribosomal_L26	PF16906.5	2.2e-34	119.6
contig_1708_690	Ribosomal_L26	PF16906.5	5.3e-33	115.2
contig_839_991	Ribosomal_L26	PF16906.5	3.9e-19	70.8
contig_241_574	Ribosomal_L29	PF00831.23	2.2e-29	103.0
contig_381_239	Ribosomal_L29	PF00831.23	3.2e-28	99.3
contig_3396_26	Ribosomal_L29	PF00831.23	1.1e-27	97.6
contig_1983_18	Ribosomal_L29	PF00831.23	1.1e-27	97.6
contig_3382_74	Ribosomal_L29	PF00831.23	2e-27	96.8
contig_546_41	Ribosomal_L29	PF00831.23	3e-27	96.2
contig_1009_14	Ribosomal_L29	PF00831.23	3.2e-27	96.1
contig_3519_11	Ribosomal_L29	PF00831.23	4.7e-25	89.2
contig_1645_18	Ribosomal_L29	PF00831.23	6e-25	88.9
contig_1_231	Ribosomal_L29	PF00831.23	1.1e-24	88.1
contig_2058_310	Ribosomal_L29	PF00831.23	1.7e-24	87.4
contig_3297_73	Ribosomal_L29	PF00831.23	1.8e-24	87.3
contig_341_30	Ribosomal_L29	PF00831.23	2.4e-24	86.9
contig_1152_19	Ribosomal_L29	PF00831.23	3.8e-24	86.3
contig_986_70	Ribosomal_L29	PF00831.23	2.8e-23	83.5
contig_1262_369	Ribosomal_L29	PF00831.23	1.7e-21	77.8
contig_2220_55	Ribosomal_L29	PF00831.23	1.1e-19	72.0
contig_866_100	Ribosomal_L29	PF00831.23	6.1e-19	69.6
contig_839_996	Ribosomal_L29	PF00831.23	1.9e-17	64.8
contig_1708_685	Ribosomal_L29	PF00831.23	4e-17	63.8
contig_1708_678	Ribosomal_L3	PF00297.22	9.5e-98	329.5
contig_866_93	Ribosomal_L3	PF00297.22	2.1e-94	318.4
contig_2927_2	Ribosomal_L3	PF00297.22	3.2e-88	298.1
contig_839_1005	Ribosomal_L3	PF00297.22	1.3e-47	164.5
contig_839_1006	Ribosomal_L3	PF00297.22	1.6e-32	114.8
contig_2220_47	Ribosomal_L3	PF00297.22	5.7e-23	83.4
contig_3135_5	Ribosomal_L3	PF00297.22	2.9e-21	77.8
contig_1645_26	Ribosomal_L3	PF00297.22	5.8e-21	76.8
contig_3519_3	Ribosomal_L3	PF00297.22	2.7e-20	74.6
contig_381_247	Ribosomal_L3	PF00297.22	6.9e-20	73.3
contig_3448_7	Ribosomal_L3	PF00297.22	8.6e-20	72.9
contig_1009_6	Ribosomal_L3	PF00297.22	1.3e-18	69.0
contig_986_62	Ribosomal_L3	PF00297.22	5.6e-18	67.0
contig_1262_377	Ribosomal_L3	PF00297.22	1e-17	66.1
contig_1_223	Ribosomal_L3	PF00297.22	1.4e-17	65.6
contig_3297_81	Ribosomal_L3	PF00297.22	1.1e-16	62.8
contig_341_38	Ribosomal_L3	PF00297.22	1.3e-16	62.5
contig_546_49	Ribosomal_L3	PF00297.22	2.3e-16	61.7
contig_241_582	Ribosomal_L3	PF00297.22	2.6e-16	61.5
contig_3396_34	Ribosomal_L3	PF00297.22	2.5e-15	58.3
contig_2305_4	Ribosomal_L3	PF00297.22	8e-15	56.6
contig_2729_1	Ribosomal_L3	PF00297.22	1.9e-14	55.4
contig_1152_11	Ribosomal_L3	PF00297.22	2.1e-14	55.2
contig_3382_66	Ribosomal_L3	PF00297.22	2.2e-13	51.9
contig_1086_7	Ribosomal_L3	PF00297.22	1.4e-12	49.2
contig_2058_302	Ribosomal_L3	PF00297.22	1.7e-12	48.9
contig_1983_11	Ribosomal_L3	PF00297.22	9.3e-12	46.5
contig_803_82	Ribosomal_L31e	PF01198.19	3e-16	61.3
contig_993_448	Ribosomal_L31e	PF01198.19	1.3e-15	59.2
contig_1708_395	Ribosomal_L31e	PF01198.19	1.5e-14	55.8
contig_866_111	Ribosomal_L32e	PF01655.18	9.5e-40	137.2
contig_839_985	Ribosomal_L32e	PF01655.18	1.9e-38	133.1
contig_1708_696	Ribosomal_L32e	PF01655.18	4.3e-38	131.9
contig_866_212	Ribosomal_L37ae	PF01780.19	4.7e-34	118.2
contig_839_865	Ribosomal_L37ae	PF01780.19	1.9e-32	113.1
contig_1397_270	Ribosomal_L37ae	PF01780.19	1.2e-30	107.3
contig_1708_396	Ribosomal_L39	PF00832.20	4.6e-21	76.0
contig_3135_4	Ribosomal_L4	PF00573.22	7.1e-76	256.1
contig_1983_12	Ribosomal_L4	PF00573.22	3.2e-74	250.7
contig_241_581	Ribosomal_L4	PF00573.22	1.1e-71	242.4
contig_3382_67	Ribosomal_L4	PF00573.22	3.2e-71	240.9
contig_341_37	Ribosomal_L4	PF00573.22	6.3e-71	239.9
contig_1645_25	Ribosomal_L4	PF00573.22	9.9e-71	239.3
contig_3297_80	Ribosomal_L4	PF00573.22	5.5e-70	236.9
contig_3448_6	Ribosomal_L4	PF00573.22	3.8e-68	230.9
contig_1_224	Ribosomal_L4	PF00573.22	7.2e-68	230.0
contig_381_246	Ribosomal_L4	PF00573.22	8e-68	229.8
contig_1009_7	Ribosomal_L4	PF00573.22	8.2e-68	229.8
contig_3519_4	Ribosomal_L4	PF00573.22	1.5e-67	228.9
contig_1152_12	Ribosomal_L4	PF00573.22	6.9e-62	210.5
contig_2058_303	Ribosomal_L4	PF00573.22	3.8e-61	208.0
contig_546_48	Ribosomal_L4	PF00573.22	7.7e-61	207.0
contig_3396_33	Ribosomal_L4	PF00573.22	7.8e-61	207.0
contig_2729_2	Ribosomal_L4	PF00573.22	4e-60	204.7
